id,type,x,y,z,vx,vy,vz,altitude_km,speed_kms,fuel_kg,area_m2,parent_event,generation,status,cluster_id,risk_level,risk_score
DEB-F00103,DEBRIS,1376.9841066131141,3985.620312913214,5829.6319617046,-5.37996187473505,-3.771712230693428,3.9184846555670414,816.7127772711956,7.650119274931563,0.0,0.48948330098834747,COSMOS-BREAKUP,1,NOMINAL,241,MEDIUM,0.42969444744099866
DEB-F00104,DEBRIS,-4087.1121281465266,-5270.775376139642,-2513.3591683191135,3.627045329546327,0.167540236609798,-6.747665059368497,749.4525590820995,7.662539481587652,0.0,0.16930869037649665,COSMOS-BREAKUP,1,NOMINAL,140,LOW,0.23910449783983093
DEB-F00105,DEBRIS,3133.4591033536976,159.66693294958478,-6386.35422112391,4.401416796172031,5.658935396507183,2.1394327218789377,737.3095579845985,7.481523374748855,0.0,0.42638664400283544,COSMOS-BREAKUP,1,NOMINAL,233,LOW,0.2903094417329692
DEB-F00106,DEBRIS,5293.307886324432,4774.722369033735,-1071.745679920276,-0.7564676274046876,2.493309607368572,7.26078915313249,830.588329987495,7.7141360628235045,0.0,0.07167951656938706,COSMOS-BREAKUP,1,NOMINAL,160,LOW,0.18422824049205272
DEB-F00107,DEBRIS,-3928.491976388467,-5278.670842835007,-2858.7559686190402,3.4314970157086435,0.803606540814183,-6.275972604620829,796.1156275327103,7.197832130246427,0.0,0.3508545738195191,COSMOS-BREAKUP,1,NOMINAL,139,MEDIUM,0.30319659836844204
DEB-F00108,DEBRIS,1731.4793531353596,-1366.395502953719,-6786.740739824113,5.386779909292531,5.173185934591213,0.12405092030016912,758.0319505234211,7.469580921031468,0.0,0.4501537908279922,COSMOS-BREAKUP,1,NOMINAL,191,LOW,0.24542628837368838
DEB-F00109,DEBRIS,5252.395771920626,4318.35743792159,-2133.2929158277802,0.4195904758302148,2.988174509632481,7.069190886924731,748.3495797434425,7.686267160540571,0.0,0.4628087897443165,COSMOS-BREAKUP,1,NOMINAL,178,LOW,0.23942308470282675
DEB-F00110,DEBRIS,4466.667902718301,2065.2129820732225,-5129.186474330602,2.978461749101643,4.7523258863141855,4.361129421582234,729.9415521091196,7.10459608650511,0.0,0.14490375875838984,COSMOS-BREAKUP,1,NOMINAL,192,LOW,0.23293419718793204
DEB-F00111,DEBRIS,-5031.520149708147,-3135.514125266738,4027.78261410855,-1.987498447541166,-4.344367988980142,-5.791196780903975,789.1969976019982,7.507439207732985,0.0,0.4930261709660323,COSMOS-BREAKUP,1,NOMINAL,231,LOW,0.24910724011390875
DEB-F00112,DEBRIS,5166.485602216943,4761.987970868109,-949.6035148817608,-1.1513551884960225,2.4899129311973747,6.804986379135801,712.056914702428,7.337106023170471,0.0,0.38807547515683605,COSMOS-BREAKUP,1,NOMINAL,160,LOW,0.18422824049205272
DEB-F00113,DEBRIS,-4824.492872067169,-2708.3321475456883,4559.57567934479,-2.3382154260076304,-4.679932209098244,-5.474529397171429,791.2789364434193,7.572284264386102,0.0,0.22024816217052232,COSMOS-BREAKUP,1,NOMINAL,220,LOW,0.17703114003890416
DEB-F00114,DEBRIS,-3539.4178485166262,-5163.132291139154,-3462.779632943693,4.189229548158604,1.204857120220533,-6.367928825982269,775.6212114949612,7.716984023573405,0.0,0.151769120754522,COSMOS-BREAKUP,1,NOMINAL,156,LOW,0.23817922467641153
DEB-F00115,DEBRIS,733.7200135105913,-2339.6722276000946,-6718.2732045413795,5.308120371054565,5.250767722202744,-1.0747833355632794,773.6184517536376,7.543332338200085,0.0,0.33907018005663203,COSMOS-BREAKUP,1,NOMINAL,203,LOW,0.22467770164911904
DEB-F00116,DEBRIS,3154.457248643018,5014.390373250784,4091.059097125278,-4.564722308055021,-1.8092578755297701,5.716770504040411,821.2710232362242,7.536018100143345,0.0,0.1104711624375598,COSMOS-BREAKUP,1,NOMINAL,206,LOW,0.18388676048936958
DEB-F00117,DEBRIS,-405.4464461851807,-3367.6951871016518,-6312.808407002944,5.1549841751010606,4.39134019904266,-2.491629308450336,788.2643059190923,7.215673717678696,0.0,0.037899938746815694,COSMOS-BREAKUP,1,NOMINAL,150,LOW,0.2399682262090366
DEB-F00118,DEBRIS,-4306.968967735007,-5303.7967730568835,-2093.9672476093524,3.1295990031910628,0.10885573781028741,-6.8432097962600995,767.8367428136171,7.525673379044489,0.0,0.33402996818398334,COSMOS-BREAKUP,1,NOMINAL,140,LOW,0.23910449783983093
DEB-F00119,DEBRIS,1437.1366520143565,-1756.213380065435,-6762.390029068072,5.470775736216685,5.461556576516915,-0.12121019346338993,754.854384974693,7.731279280007404,0.0,0.4848858614879354,COSMOS-BREAKUP,1,NOMINAL,190,LOW,0.2725378646484572
DEB-F00120,DEBRIS,-3423.5480268396777,-513.4885654660227,6294.517001052218,-4.171283522332604,-5.47899840717421,-2.942790544164318,805.5456123846543,7.488594391227498,0.0,0.3387479830545911,COSMOS-BREAKUP,1,NOMINAL,214,LOW,0.11486883517494967
DEB-F00121,DEBRIS,-2279.0608995586917,775.2402885426078,6723.43698583191,-5.258377154191061,-5.478374894249697,-1.1828458958821966,763.2718940018958,7.685196561641687,0.0,0.33078750132848134,COSMOS-BREAKUP,1,NOMINAL,214,LOW,0.11486883517494967
DEB-F00122,DEBRIS,-2415.230181215202,-4611.210795177516,-4968.809895948296,4.694077906657321,2.573584413556023,-4.9867054832393665,818.0893449594323,7.316073790226315,0.0,0.20969758335113367,COSMOS-BREAKUP,1,NOMINAL,133,LOW,0.16277571483070846
DEB-F00123,DEBRIS,956.8295216918494,-2130.337134903462,-6773.2128531897215,4.909952060223138,5.135456476341844,-1.2828309804039177,786.3777355940447,7.219847489966454,0.0,0.30403494867520153,COSMOS-BREAKUP,1,NOMINAL,203,LOW,0.22467770164911904
DEB-F00124,DEBRIS,-5254.17118613854,-4783.63168365448,893.019619843243,0.753752573452554,-2.2513853012007794,-6.804406135306614,783.3524386249319,7.206720583639106,0.0,0.13368991931064442,COSMOS-BREAKUP,1,NOMINAL,228,LOW,0.22858997579314272
DEB-F00125,DEBRIS,3817.834340063704,5239.234624017837,2820.3249243784644,-3.5770597471272234,-0.7793524084773809,6.690726754084289,691.4932005654709,7.626832311578422,0.0,0.42445717338576433,COSMOS-BREAKUP,1,NOMINAL,-1,NOISE,0.0
DEB-F00126,DEBRIS,3747.5991697368027,5206.383764918469,3135.7444992944334,-3.755049688807604,-1.0894982742898656,6.170439072360894,762.158862880885,7.3049108824689055,0.0,0.47860760415118564,COSMOS-BREAKUP,1,NOMINAL,199,MEDIUM,0.5756724885139334
DEB-F00127,DEBRIS,2022.6450419987668,4484.009734502635,5228.381952824746,-4.9866138677205525,-2.9481445337980676,4.504507156585578,800.5407410370008,7.338150910252326,0.0,0.15950978203281913,COSMOS-BREAKUP,1,NOMINAL,157,LOW,0.1988495512703854
DEB-F00128,DEBRIS,-3174.637713436774,-5045.586939051108,-3966.7073441580483,5.038666888321074,1.614481244991562,-5.574854407322793,782.2428310770911,7.6859427115181544,0.0,0.11330632519562799,COSMOS-BREAKUP,1,NOMINAL,159,LOW,0.21190095375772208
DEB-F00129,DEBRIS,-5132.864702049846,-3491.538130728658,3521.0750226680766,-1.2352705589785924,-4.152325335600923,-5.963243329535719,758.7466254445417,7.37075098302777,0.0,0.4771904610793415,COSMOS-BREAKUP,1,NOMINAL,246,LOW,0.29477655482760373
DEB-F00130,DEBRIS,3.277704103216592,-2960.1716581285336,-6395.88817335212,5.6855271444618145,4.676870974495294,-2.243153718547581,669.5585464149517,7.696108083149723,0.0,0.24738385501460647,COSMOS-BREAKUP,1,NOMINAL,-1,NOISE,0.0
DEB-F00131,DEBRIS,-5231.49215420583,-4734.098687920235,1129.1100799708433,0.6632341410973831,-2.597886193406734,-7.100301921493102,767.1474673376724,7.58967585448609,0.0,0.06453918283673529,COSMOS-BREAKUP,1,NOMINAL,228,LOW,0.22858997579314272
DEB-F00132,DEBRIS,-2158.4411720620255,978.4862265854357,6757.825984826642,-5.171043451894875,-4.8275567324488,-0.8371364685428497,783.183802063546,7.123608064271995,0.0,0.412910486011229,COSMOS-BREAKUP,1,NOMINAL,214,LOW,0.11486883517494967
DEB-F00133,DEBRIS,-4792.090187287725,-2611.1257435739253,4723.279876765346,-2.1860262047267147,-4.835238222781682,-4.9700704842588745,839.3056777155807,7.270477278508069,0.0,0.27969766885918684,COSMOS-BREAKUP,1,NOMINAL,220,LOW,0.17703114003890416
DEB-F00134,DEBRIS,1091.0420157164378,3816.3202390182664,5941.277245557467,-5.1718175275956275,-3.7877345508517553,3.769149195293311,767.0325679933276,7.436471960737948,0.0,0.10091424604178321,COSMOS-BREAKUP,1,NOMINAL,244,LOW,0.29814253607647595
DEB-F00135,DEBRIS,-2715.5445276767155,356.96174144842166,6624.843738366623,-4.298192484167323,-5.52546102854912,-1.6861676180740852,790.5559299857932,7.20057910485047,0.0,0.46997711712193996,COSMOS-BREAKUP,1,NOMINAL,214,LOW,0.11486883517494967
DEB-F00136,DEBRIS,3035.4037838554523,4969.5820806067795,4182.097880134782,-4.372744826991544,-2.416638479164058,5.78177784630679,791.2677776618002,7.641334564393949,0.0,0.2070486654289101,COSMOS-BREAKUP,1,NOMINAL,206,LOW,0.18388676048936958
DEB-F00137,DEBRIS,3967.2366277733604,1269.478468366693,-5834.479902193583,3.641829321167113,5.22067204025911,3.602012379092449,790.6633021073221,7.313879308246136,0.0,0.2518443759838249,COSMOS-BREAKUP,1,NOMINAL,201,LOW,0.17209303605966852
DEB-F00138,DEBRIS,878.3533288085828,3653.016309767822,6106.838088171463,-5.346919531323948,-3.963086193660269,2.887840613787915,791.9051313127948,7.2550137190412745,0.0,0.021510230611158507,COSMOS-BREAKUP,1,NOMINAL,245,MEDIUM,0.33082800316824473
DEB-F00139,DEBRIS,-5277.060975337258,-4616.445685720717,1459.818088312963,0.6019063194794716,-2.834072817039146,-6.890626187924104,783.5675567101243,7.474957472214474,0.0,0.3796861908256195,COSMOS-BREAKUP,1,NOMINAL,251,LOW,0.218013125467115
DEB-F00140,DEBRIS,5137.573551261526,3610.7614902369187,-3332.827391534425,1.394887297215083,4.343228450624089,6.442567132946754,731.0119614272444,7.894049354340793,0.0,0.23882181147562181,COSMOS-BREAKUP,1,NOMINAL,-1,NOISE,0.0
DEB-F00141,DEBRIS,5289.6403822431685,4651.460869318263,-1457.2394257402282,-0.5377657529329954,2.6090058532435236,7.079766408207454,814.9103609026361,7.564337111873666,0.0,0.4874290654794739,COSMOS-BREAKUP,1,NOMINAL,179,LOW,0.2568480065266138
DEB-F00142,DEBRIS,-3111.5866870240525,-4970.646592042157,-4119.142115242876,4.313374845254401,1.8672162438712032,-5.530408895504357,788.2170953132645,7.257900633690409,0.0,0.35393334477823235,COSMOS-BREAKUP,1,NOMINAL,158,MEDIUM,0.3285294036001022
DEB-F00143,DEBRIS,2079.4624854400954,-1075.1457832415758,-6834.764829637081,5.008022897772058,5.245676932245693,0.876731318924318,846.4123257378233,7.305208937989837,0.0,0.34648505024288956,COSMOS-BREAKUP,1,NOMINAL,218,LOW,0.24770977392843055
DEB-F00144,DEBRIS,-1076.9068285926678,-3850.1179086205566,-5954.13840101569,5.518762080753581,3.7764430302746517,-3.251248481583946,793.675903736399,7.435648832070777,0.0,0.3749774052224103,COSMOS-BREAKUP,1,NOMINAL,176,LOW,0.24077925953600932
DEB-F00145,DEBRIS,5244.27655921928,4799.330390982302,-1037.5363196443775,-0.98454268443252,2.4303991214993825,6.9000041587094945,806.0463527523743,7.381478278601305,0.0,0.031910422732884476,COSMOS-BREAKUP,1,NOMINAL,160,LOW,0.18422824049205272
DEB-F00146,DEBRIS,2864.391547737595,4899.354185242595,4337.80115910251,-4.645183174545933,-2.4998825331122037,5.775525315047026,765.0366131159362,7.822009464913294,0.0,0.380058670172802,COSMOS-BREAKUP,1,NOMINAL,206,LOW,0.18388676048936958
DEB-F00147,DEBRIS,5003.485844632504,5121.83120131609,300.69854192765905,-1.7527546673595678,1.8216800440003074,7.060439390643775,788.343661058836,7.4993647394705345,0.0,0.3098303307661466,COSMOS-BREAKUP,1,NOMINAL,170,LOW,0.14869194168952893
DEB-F00148,DEBRIS,610.6194640304985,-2419.357107481798,-6696.2909632298615,5.624505560786028,4.892434019843838,-1.2510188592326337,767.9428769401884,7.558837319852439,0.0,0.15298043949271908,COSMOS-BREAKUP,1,NOMINAL,203,LOW,0.22467770164911904
DEB-F00149,DEBRIS,-874.3898516110255,-3652.1197359466323,-6071.0805201858675,5.575859667120935,3.9772434256426266,-3.119757823925233,760.529182198994,7.5260590732591375,0.0,0.12332725197228213,COSMOS-BREAKUP,1,NOMINAL,177,MEDIUM,0.3644188140921164
DEB-F00150,DEBRIS,-1525.494422991941,1624.4689711000944,6844.052223981012,-5.34179125964791,-5.262746716605441,-0.18494304740562062,819.5767701652148,7.501029315738996,0.0,0.15482894170483463,COSMOS-BREAKUP,1,NOMINAL,214,LOW,0.11486883517494967
DEB-F00151,DEBRIS,-396.84934860662895,-3306.684423483997,-6345.5491014854115,5.521133621912143,4.889941797876349,-2.4266353221510295,788.2878186500575,7.7642131761266,0.0,0.19397912869658984,COSMOS-BREAKUP,1,NOMINAL,150,LOW,0.2399682262090366
DEB-F00152,DEBRIS,-4763.218724522324,-5203.749865593962,-1099.432450491945,2.2883465924492707,-0.6457235624554843,-7.107969120304836,761.612084842126,7.49511267837192,0.0,0.26977637334078247,COSMOS-BREAKUP,1,NOMINAL,137,LOW,0.2793112929924603
DEB-F00153,DEBRIS,4119.105427729734,1634.8680489935778,-5615.005799387018,3.379634564129956,5.023719912042676,4.000099425850463,775.0520223537687,7.256754574767232,0.0,0.04404101977129233,COSMOS-BREAKUP,1,NOMINAL,187,LOW,0.24759697378294926
DEB-F00154,DEBRIS,-5335.666401468028,-4582.186218207994,1568.2623243050841,0.6527257467398258,-2.820243159565487,-6.8044629881021415,827.7781538111276,7.394629060066834,0.0,0.22693955544328862,COSMOS-BREAKUP,1,NOMINAL,251,LOW,0.218013125467115
DEB-F00155,DEBRIS,-4633.814585936024,-5314.57429888311,-1453.2979015975754,2.5136642549802724,-0.7937990550663436,-6.753732297703456,821.0999308122,7.249932749731721,0.0,0.12847580437135478,COSMOS-BREAKUP,1,NOMINAL,141,LOW,0.19485493527955
DEB-F00156,DEBRIS,1449.1669785478834,4053.9741042365026,5695.249039585839,-5.132065422122991,-3.31939308292499,3.5704833428921954,761.2364033483063,7.078475629525846,0.0,0.4153283851319085,COSMOS-BREAKUP,1,NOMINAL,241,MEDIUM,0.42969444744099866
DEB-F00157,DEBRIS,-3629.544627818617,-5162.047409079707,-3401.864324184232,3.9240043847355546,0.8650039683228268,-5.81441331378959,790.7547232073566,7.067775071421822,0.0,0.4037076248721336,COSMOS-BREAKUP,1,NOMINAL,156,LOW,0.23817922467641153
DEB-F00158,DEBRIS,-4273.379053571119,-1651.9447358096954,5531.31428414204,-3.6295509824082433,-5.107316180893848,-4.25266428274412,804.2113385048606,7.572547286564035,0.0,0.4604587912277114,COSMOS-BREAKUP,1,NOMINAL,214,LOW,0.11486883517494967
DEB-F00159,DEBRIS,4773.492315431557,2696.5150525999834,-4581.789921158708,2.271129147875822,4.854214202708241,5.23052550517799,766.8067503743823,7.48864608540309,0.0,0.32924256939675633,COSMOS-BREAKUP,1,NOMINAL,198,LOW,0.2815126912967082
DEB-F00160,DEBRIS,-4624.486648027867,-2487.702869410542,4746.472778244317,-2.524031463288247,-4.9965452361397835,-4.990782242999157,700.248844165023,7.499607091141233,0.0,0.375705363504014,COSMOS-BREAKUP,1,NOMINAL,220,LOW,0.17703114003890416
DEB-F00161,DEBRIS,-4817.039099034473,-2664.790939579051,4610.347519243585,-2.0859454138813738,-4.794988234828832,-5.356132640105114,802.4117730036996,7.485401612488072,0.0,0.40376170603713774,COSMOS-BREAKUP,1,NOMINAL,220,LOW,0.17703114003890416
DEB-F00162,DEBRIS,5215.120683613559,3877.1818656859773,-2980.116860354608,1.211032291611164,3.73064106403753,6.3602988615683795,771.0671141394168,7.472461680629489,0.0,0.31010220836961117,COSMOS-BREAKUP,1,NOMINAL,169,LOW,0.2080364765948179
DEB-F00163,DEBRIS,5337.959535423379,4566.248044001811,-1640.1670882662113,-0.3156459226695012,2.825603117374533,6.857127272416224,835.3629326678729,7.423197407824268,0.0,0.4535884546288348,COSMOS-BREAKUP,1,NOMINAL,179,LOW,0.2568480065266138
DEB-F00164,DEBRIS,4954.038799442513,3058.5018418061777,-4194.412295638356,1.8147049847111167,4.41798242887116,5.513974567018895,797.5182626583046,7.294904965047927,0.0,0.09277930673567104,COSMOS-BREAKUP,1,NOMINAL,212,MEDIUM,0.32507676995793156
DEB-F00165,DEBRIS,5118.435249311271,5072.660934324942,-26.379642887032375,-1.6652094268538178,1.4290061186767304,7.054158415553245,828.1771925381927,7.387566031800936,0.0,0.3887695821331933,COSMOS-BREAKUP,1,NOMINAL,147,LOW,0.24122485759882506
DEB-F00166,DEBRIS,-2480.8035624354466,-4670.586736350463,-4800.639249040135,4.813598966897618,2.5713143660449256,-5.12066075858152,764.3348393977521,7.483552577995527,0.0,0.4072622875759108,COSMOS-BREAKUP,1,NOMINAL,133,LOW,0.16277571483070846
DEB-F00167,DEBRIS,4297.627290085804,1906.7214256935795,-5415.32762752831,3.3595818284629586,5.057235888872343,4.36257562290559,793.4012055149515,7.476261830848827,0.0,0.15796623854360006,COSMOS-BREAKUP,1,NOMINAL,192,LOW,0.23293419718793204
DEB-F00168,DEBRIS,-5134.883931529811,-4998.333674936753,317.9873218465717,1.541565749055287,-2.0704425428624993,-7.436156990476302,794.8322912450803,7.871441295529358,0.0,0.2645252107907662,COSMOS-BREAKUP,1,NOMINAL,237,LOW,0.27128816379955023
DEB-F00169,DEBRIS,-4280.444338692634,-5320.315540973146,-2216.7679016796587,2.842109678038806,-0.00418438083424752,-6.806129383086945,801.140200532338,7.375703499352742,0.0,0.42075507144787727,COSMOS-BREAKUP,1,NOMINAL,140,LOW,0.23910449783983093
DEB-F00170,DEBRIS,-3889.852833840784,-5231.828612125309,-2950.600171018,3.6639251835020725,1.0670368551466392,-6.339799688339532,777.9112855276808,7.399728068571977,0.0,0.41634169788925113,COSMOS-BREAKUP,1,NOMINAL,139,MEDIUM,0.30319659836844204
DEB-F00171,DEBRIS,456.85668493341,3376.785211737541,6277.040796871495,-5.133875762155017,-4.489427662928825,2.6797566211333854,764.1761800815648,7.327532779211673,0.0,0.3941644516587447,COSMOS-BREAKUP,1,NOMINAL,234,LOW,0.25271282157774366
DEB-F00172,DEBRIS,-4491.534691434117,-5314.609968528572,-1839.5246192984969,3.19345395377485,0.35012923669429885,-6.9463870026041725,819.2801636042277,7.653301968903131,0.0,0.320038933716252,COSMOS-BREAKUP,1,NOMINAL,140,LOW,0.23910449783983093
DEB-F00173,DEBRIS,-5167.616375767637,-4950.480873594197,573.2701450877867,1.219044962015237,-2.2101566456045996,-6.93018802124044,801.0104804584407,7.375525000111476,0.0,0.14081652033075792,COSMOS-BREAKUP,1,NOMINAL,237,LOW,0.27128816379955023
DEB-F00174,DEBRIS,4401.7973398176855,1854.3655598734522,-5352.4415732141415,3.1493454181239477,5.437611703339886,4.2534345253969725,795.6431921401181,7.587997289192726,0.0,0.4791821494687292,COSMOS-BREAKUP,1,NOMINAL,192,LOW,0.23293419718793204
DEB-F00175,DEBRIS,2424.784641245855,4669.432777198464,4911.9112166834875,-4.79116340419637,-2.546070714887165,4.877441039441017,819.7831730623693,7.295694205772337,0.0,0.47786748957611774,COSMOS-BREAKUP,1,NOMINAL,207,MEDIUM,0.3084212703875529
DEB-F00176,DEBRIS,-349.96021228064507,2700.4252331363487,6675.02056833503,-5.710017045199664,-4.888535655960556,1.6723505492619057,830.9314680917496,7.700573477065523,0.0,0.42129063786807674,COSMOS-BREAKUP,1,NOMINAL,252,MEDIUM,0.4134722595399979
DEB-F00177,DEBRIS,2799.126905462033,-221.9896315261002,-6573.8443541445695,5.032670140766227,5.392206639816284,1.5601313773093053,770.2768395804269,7.53907627675326,0.0,0.49470697563485866,COSMOS-BREAKUP,1,NOMINAL,232,MEDIUM,0.48468184292080435
DEB-F00178,DEBRIS,-5139.989352350504,-3665.336115702317,3355.351368815501,-1.0423027437846974,-4.277363981918267,-5.931203898201227,771.1680145843102,7.386570065026814,0.0,0.3062677501994852,COSMOS-BREAKUP,1,NOMINAL,-1,NOISE,0.0
DEB-F00179,DEBRIS,4810.64510759264,5212.455779614025,731.5934211820197,-2.2967382275471886,1.0366446140779284,7.138358592240726,752.5874049643007,7.570059572631537,0.0,0.4346855246269892,COSMOS-BREAKUP,1,NOMINAL,170,LOW,0.14869194168952893
DEB-F00180,DEBRIS,5279.399785564131,4443.131634488639,-1845.0603331952486,-0.024385558244283012,2.896758491747055,6.839855014480891,764.5325604891905,7.428015955427058,0.0,0.35560349026232396,COSMOS-BREAKUP,1,NOMINAL,179,LOW,0.2568480065266138
DEB-F00181,DEBRIS,-5131.547220186764,-3511.6993515378313,3537.398439444213,-1.6873824111594113,-4.039874764232873,-6.288911364802521,775.742851379955,7.662783676087827,0.0,0.41662549398457227,COSMOS-BREAKUP,1,NOMINAL,246,LOW,0.29477655482760373
DEB-F00182,DEBRIS,-1971.5944406223387,-4419.798679655917,-5235.297367964843,5.134972087262632,3.1533774078575516,-4.516985764824984,751.3891790669313,7.530928748367249,0.0,0.25804233639674673,COSMOS-BREAKUP,1,NOMINAL,133,LOW,0.16277571483070846
DEB-F00183,DEBRIS,-169.99096433166747,-3108.7953527228165,-6469.819860069249,5.523996989690784,4.800284943895299,-2.675077002258155,801.8403324720093,7.791874951044274,0.0,0.42592618551000566,COSMOS-BREAKUP,1,NOMINAL,-1,NOISE,0.0
DEB-F00184,DEBRIS,-3634.7100324982703,-820.7012399506408,6081.121006748311,-3.9955737720718085,-5.4172457609454385,-3.0594309050671655,753.8122597967695,7.3940028986625075,0.0,0.21572424981976043,COSMOS-BREAKUP,1,NOMINAL,214,LOW,0.11486883517494967
DEB-F00185,DEBRIS,293.66704605572085,3171.242702435365,6413.412076570165,-5.841717910879436,-4.345661258419282,2.712555296454389,782.5106715158026,7.769710172171071,0.0,0.24880611721020018,COSMOS-BREAKUP,1,NOMINAL,234,LOW,0.25271282157774366
